426	200	200	200	41.51	0.15	0.15	0.4	0.4
427	200	200	200	41.54	0.29	0.29	0.5	0.5
428	240	240	240	41.9	0.2	0.2	0.4	0.4
429	280	280	280	41.91	0.21	0.21	0.4	0.4
430	491.54168	491.54168	491.54168	42.13	0.57	0.57	0.2	0.2
431	498.04302	498.04302	498.04302	42.8	0.31	0.31	0.4	0.4
432	1473.45581	1473.45581	1473.45581	43.32	0.34	0.34	0.1	0.1
433	1484.6892	1484.6892	1484.6892	44.71	0.42	0.42	0.4	0.4
434	2067.38403	2067.38403	2067.38403	44.12	0.39	0.39	0.2	0.2
435	2094.02905	2094.02905	2094.02905	45.14	0.32	0.32	0.4	0.4
436	1.55E+05	1.55E+05	1.55E+05	66.8	5.9	5.9	4	4
437	1.55E+05	1.55E+05	1.55E+05	66	7	7	5	5
438	1.56E+05	1.56E+05	1.56E+05	63	2.1	2.1	0	0
439	1.59E+05	1.59E+05	1.59E+05	61.26	0.93	0.93	0	0
440	1.59E+05	1.59E+05	1.59E+05	61.9	1.5	1.5	1	1
441	4.32E+05	4.32E+05	4.32E+05	65.3	0.7	0.7	2.3	2.3
442	1.73E+06	1.73E+06	1.73E+06	71.42	1.55	1.55	2.6	2.6
443	1.73E+06	1.73E+06	1.73E+06	80.03	2.24	2.24	0	0
444	1.73E+06	1.73E+06	1.73E+06	72.8	3.1	3.1	0	0
